ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice,New_Fuel_Cost,Scenario1_TotalCost,Scenario3_TotalCost,Scenario4_TotalCost,Ton_Km,CPTK_Original,CPTK_Scenario1,CPTK_Scenario3,CPTK_Scenario4
747,2025-05-03,Bangalore,Chennai,Bangalore-Chennai,1647,29,Air,SpiceJetCargo,191052,85973,11612,288637,6.043108682452945,29.785855590239645,141.32,94570.3,297234.3,288317.271,98380.3413,47763,6.043108682452945,6.223107844984611,6.036414609635074,2.0597605112744173
3683,2025-05-03,Hyderabad,Kolkata,Hyderabad-Kolkata,874,21,Road,DHL,36708,12847,2685,52240,2.846246049907377,24.592266462480858,141.32,14131.7,53524.7,53524.7,21649.359999999997,18354,2.846246049907377,2.916241691184483,2.916241691184483,1.1795445134575568
4976,2025-05-03,Ahmedabad,Pune,Ahmedabad-Pune,1724,29,Road,IndianRail,99992,34997,3109,138098,2.762180974477958,25.342148329447205,141.32,38496.700000000004,141597.7,141597.7,48338.380000000005,49996,2.762180974477958,2.832180574445956,2.832180574445956,0.9668449475958077
3747,2025-05-03,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1823,20,Road,IndianRail,72920,25522,2512,100954,2.7688974218321447,25.280820967965607,141.32,28074.2,103506.2,103506.2,36294.649999999994,36460,2.7688974218321447,2.8388974218321446,2.8388974218321446,0.9954648930334612
16,2025-05-03,Ahmedabad,Chennai,Ahmedabad-Chennai,1410,17,Rail,IndigoCargo,35955,8988,2160,47103,1.965081351689612,19.081587160053505,141.32,9886.800000000001,48001.8,48001.8,19647.6,23970,1.965081351689612,2.002578222778473,2.002578222778473,0.8196745932415519
2919,2025-05-04,Ahmedabad,Mumbai,Ahmedabad-Mumbai,988,6,Rail,VRLLogistics,8892,2223,256,11371,1.9181848852901484,19.54973177381057,141.32,2445.3,11593.3,11593.3,11210.33,5928,1.9181848852901484,1.9556848852901483,1.9556848852901483,1.8910813090418352
2310,2025-05-04,Pune,Kolkata,Pune-Kolkata,1356,8,Air,IndianRail,43392,19526,2431,65349,6.0240597345132745,29.879569695022116,141.32,21478.600000000002,67301.6,65282.552,25298.3756,10848,6.0240597345132745,6.204056047197641,6.017934365781711,2.332077396755162
3808,2025-05-04,Bangalore,Hyderabad,Bangalore-Hyderabad,2055,24,Road,BlueDart,98640,34524,7195,140359,2.8458840227088404,24.59692645288154,141.32,37976.4,143811.4,143811.4,48826.509999999995,49320,2.8458840227088404,2.9158840227088403,2.9158840227088403,0.9899941200324411
362,2025-05-04,Mumbai,Pune,Mumbai-Pune,1947,10,Road,BlueDart,38940,13629,1318,53887,2.767693888032871,25.29181435225565,141.32,14991.900000000001,55249.9,55249.9,24468.170000000002,19470,2.767693888032871,2.837693888032871,2.837693888032871,1.2567113507960967
4251,2025-05-04,Chennai,Pune,Chennai-Pune,1430,16,Air,IndianRail,91520,41184,2487,135191,5.908697552447553,30.46356636166609,141.32,45302.4,139309.4,135130.118,46122.935399999995,22880,5.908697552447553,6.088697552447552,5.906036625874125,2.015862561188811
70,2025-05-04,Pune,Kolkata,Pune-Kolkata,1871,30,Air,BlueDart,224520,101034,17710,343264,6.115517548548014,29.43332245735061,141.32,111137.40000000001,353367.4,342766.378,108543.5234,56130,6.115517548548014,6.295517548548014,6.106652022091573,1.933788052734723
3992,2025-05-04,Kolkata,Bangalore,Kolkata-Bangalore,441,13,Rail,IndianRail,8599,2149,598,11346,1.979068550497122,18.94059580468888,141.32,2363.9,11560.9,11560.9,11030.369999999999,5733,1.979068550497122,2.0165532879818593,2.0165532879818593,1.9240136054421766
4884,2025-05-04,Hyderabad,Kolkata,Hyderabad-Kolkata,587,19,Air,SpiceJetCargo,44612,20075,2316,67003,6.007621267820317,29.96134501440234,141.32,22082.5,69010.5,66940.185,25674.0055,11153,6.007621267820317,6.187617681341343,6.001989150901102,2.3019820227741414
1164,2025-05-04,Ahmedabad,Bangalore,Ahmedabad-Bangalore,2052,16,Air,SpiceJetCargo,131328,59097,9182,199607,6.079647904483431,29.606677120541864,141.32,65006.700000000004,205516.7,199351.199,65048.149699999994,32832,6.079647904483431,6.259646076998051,6.071856694688109,1.9812423763401559
4887,2025-05-04,Hyderabad,Kolkata,Hyderabad-Kolkata,398,11,Air,IndianRail,17512,7880,1127,26519,6.05733211512106,29.71454428900034,141.32,8668.0,27307.0,26487.79,13538.287,4378,6.05733211512106,6.237322978529009,6.0502032891731385,3.0923451347647326
749,2025-05-04,Mumbai,Ahmedabad,Mumbai-Ahmedabad,909,14,Road,VRLLogistics,25452,8908,1420,35780,2.811566870972812,24.89659027389603,141.32,9798.800000000001,36670.8,36670.8,17823.23,12726,2.8115668709728117,2.881565299387082,2.881565299387082,1.4005366965267956
2025,2025-05-04,Delhi,Hyderabad,Delhi-Hyderabad,2484,8,Air,VRLLogistics,79488,35769,3968,119225,5.999647745571659,30.001258125393164,141.32,39345.9,122801.9,119117.843,41446.162899999996,19872,5.999647745571659,6.179644726247987,5.994255384460547,2.085656345611916
923,2025-05-04,Kolkata,Chennai,Kolkata-Chennai,401,16,Road,BlueDart,12832,4491,409,17732,2.763715710723192,25.327092262576134,141.32,4940.1,18181.1,18181.1,12080.669999999998,6416,2.763715710723192,2.8337125935162093,2.8337125935162093,1.8828974438902741
3990,2025-05-05,Chennai,Pune,Chennai-Pune,881,7,Air,SpiceJetCargo,24668,11100,1255,37023,6.003405221339387,29.98136293655295,141.31,12210.000000000002,38133.0,36989.01,16680.603,6167,6.003405221339387,6.18339549213556,5.997893627371494,2.7048164423544674
3231,2025-05-05,Ahmedabad,Delhi,Ahmedabad-Delhi,1571,20,Air,BlueDart,125680,56556,7697,189933,6.044971355824316,29.776816035128174,141.31,62211.600000000006,195588.6,189720.942,64897.9626,31420,6.044971355824316,6.224971355824316,6.038222215149586,2.065498491406747
3571,2025-05-05,Bangalore,Chennai,Bangalore-Chennai,807,23,Road,DHL,37122,12992,2043,52157,2.8100317870804377,24.90940813313649,141.31,14291.2,53456.2,53456.2,27922.019999999997,18561,2.8100317870804377,2.8800280157319107,2.8800280157319107,1.5043381283336026
3023,2025-05-05,Pune,Delhi,Pune-Delhi,2031,28,Air,SpiceJetCargo,227472,102362,13519,343353,6.037718928043891,29.81246705285814,141.31,112598.20000000001,353589.2,342981.524,108694.02719999998,56868,6.037718928043891,6.217718224660618,6.0311866779207985,1.9113390166701834
4802,2025-05-05,Chennai,Bangalore,Chennai-Bangalore,2442,16,Air,SpiceJetCargo,156288,70329,11518,238135,6.094773751023751,29.53324794759275,141.31,77361.90000000001,245167.90000000002,237812.863,76843.3389,39072,6.094773751023751,6.274772215397216,6.086529048935299,1.9667111716830468
3540,2025-05-05,Pune,Mumbai,Pune-Mumbai,2441,10,Air,IndianRail,97640,43938,7063,148641,6.089348627611635,29.559811895775727,141.31,48331.8,153034.8,148443.756,50549.6268,24410,6.089348627611635,6.269348627611634,6.081268168783286,2.0708573043834493
682,2025-05-05,Mumbai,Chennai,Mumbai-Chennai,2348,27,Rail,IndigoCargo,95094,23773,6777,125644,1.9818916019938169,18.920919423132023,141.31,26150.300000000003,128021.3,128021.3,45338.42,63396,1.9818916019938166,2.019390813300524,2.019390813300524,0.715162155341031
4022,2025-05-05,Mumbai,Kolkata,Mumbai-Kolkata,1133,29,Air,IndigoCargo,131428,59142,10420,200990,6.11711355266762,29.4253445445047,141.31,65056.200000000004,206904.2,200697.074,68889.9622,32857,6.11711355266762,6.297111726572725,6.108198374775542,2.0966601393919104
3384,2025-05-05,Kolkata,Pune,Kolkata-Pune,1897,18,Road,DHL,68292,23902,2454,94648,2.771862004334329,25.25357112670104,141.31,26292.2,97038.2,97038.2,34647.13,34146,2.771862004334329,2.841861418614186,2.841861418614186,1.0146760967609676
1481,2025-05-05,Pune,Bangalore,Pune-Bangalore,1185,24,Rail,VRLLogistics,42660,10665,2997,56322,1.980379746835443,18.93576222435283,141.31,11731.500000000002,57388.5,57388.5,24687.579999999998,28440,1.980379746835443,2.017879746835443,2.017879746835443,0.8680583684950773
4514,2025-05-05,Bangalore,Ahmedabad,Bangalore-Ahmedabad,459,29,Rail,DHL,19966,4991,597,25554,1.9197656073923823,19.53118885497378,141.31,5490.1,26053.1,26053.1,14515.839999999998,13311,1.9197656073923823,1.9572609120276463,1.9572609120276463,1.0905146119750582
2020,2025-05-05,Kolkata,Hyderabad,Kolkata-Hyderabad,2239,26,Air,DHL,232856,104785,16212,353853,6.078486274779262,29.61257923488002,141.31,115263.50000000001,364331.5,353401.555,112861.28649999999,58214,6.078486274779262,6.258485931219294,6.070731353282715,1.9387310011337477
308,2025-05-05,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1670,24,Road,IndigoCargo,80160,28056,4670,112886,2.8165169660678644,24.8533919175097,141.31,30861.600000000002,115691.6,115691.6,42569.11,40080,2.8165169660678644,2.8865169660678642,2.8865169660678642,1.0621035429141716
4267,2025-05-06,Bangalore,Mumbai,Bangalore-Mumbai,952,29,Air,VRLLogistics,110432,49694,8781,168907,6.118045494059693,29.420923940393237,141.31,54663.4,173876.4,168660.10799999998,57518.09239999999,27608,6.118045494059693,6.298044045204288,6.109102723848159,2.0833849753694578
886,2025-05-06,Bangalore,Pune,Bangalore-Pune,1074,20,Road,DHL,42960,15035,2341,60336,2.8089385474860333,24.918788119862107,141.31,16538.5,61839.5,61839.5,27948.859999999997,21480,2.8089385474860333,2.8789338919925513,2.8789338919925513,1.3011573556797018
3234,2025-05-06,Delhi,Ahmedabad,Delhi-Ahmedabad,1686,28,Rail,DHL,70812,17703,4644,93159,1.9733731570920183,19.002994879721765,141.31,19473.300000000003,94929.3,94929.3,34358.020000000004,47208,1.9733731570920183,2.010873157092018,2.010873157092018,0.7278007964751738
2690,2025-05-06,Ahmedabad,Chennai,Ahmedabad-Chennai,933,5,Air,IndianRail,18660,8397,1320,28377,6.082958199356913,29.590865842055187,141.31,9236.7,29216.7,28340.199,13749.1197,4665,6.082958199356913,6.2629581993569134,6.075069453376206,2.947292540192926
4262,2025-05-06,Chennai,Ahmedabad,Chennai-Ahmedabad,1680,21,Rail,VRLLogistics,52920,13230,3029,69179,1.960856009070295,19.124300727099264,141.31,14553.000000000002,70502.0,70502.0,27511.57,35280,1.960856009070295,1.9983560090702948,1.9983560090702948,0.7798064058956916
1202,2025-05-06,Hyderabad,Mumbai,Hyderabad-Mumbai,497,26,Air,DHL,51688,23259,1132,76079,5.887556105865965,30.57216840389595,141.31,25584.9,78404.9,76052.753,29805.6759,12922,5.887556105865965,6.067551462621885,5.885524918743228,2.3065838028169012
1358,2025-05-06,Pune,Chennai,Pune-Chennai,2473,10,Road,SpiceJetCargo,49460,17311,3161,69932,2.8278204609785687,24.75404678830864,141.31,19042.100000000002,71663.1,71663.1,27844.15,24730,2.8278204609785687,2.897820460978569,2.897820460978569,1.1259260008087344
557,2025-05-06,Hyderabad,Mumbai,Hyderabad-Mumbai,1549,27,Rail,DHL,62734,15683,1432,79849,1.9092126341964948,19.64082205162244,141.31,17251.300000000003,81417.3,81417.3,31415.039999999997,41823,1.9092126341964948,1.9467111398034576,1.9467111398034576,0.7511426726920594
485,2025-05-06,Mumbai,Hyderabad,Mumbai-Hyderabad,2493,12,Air,SpiceJetCargo,119664,53848,5421,178933,5.9811806391228775,30.09394577858752,141.31,59232.8,184317.8,178788.26599999997,58882.0698,29916,5.9811806391228775,6.161177964968578,5.9763426260195205,1.968246750902527
677,2025-05-06,Pune,Kolkata,Pune-Kolkata,312,22,Road,BlueDart,13728,4804,830,19362,2.820804195804196,24.81148641669249,141.31,5284.400000000001,19842.4,19842.4,11666.33,6864,2.820804195804196,2.890792540792541,2.890792540792541,1.6996401515151516
1465,2025-05-06,Kolkata,Bangalore,Kolkata-Bangalore,500,27,Road,VRLLogistics,27000,9450,1958,38408,2.845037037037037,24.60424911476776,141.31,10395.0,39353.0,39353.0,19368.0,13500,2.845037037037037,2.915037037037037,2.915037037037037,1.4346666666666668
390,2025-05-06,Mumbai,Ahmedabad,Mumbai-Ahmedabad,664,18,Road,IndigoCargo,23904,8366,1175,33445,2.798276439089692,25.01420242188668,141.31,9202.6,34281.6,34281.6,17106.47,11952,2.798276439089692,2.8682730923694777,2.8682730923694777,1.4312642235609103
2033,2025-05-06,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1009,20,Road,BlueDart,40360,14126,2984,57470,2.847869177403369,24.57978075517661,141.31,15538.6,58882.6,58882.6,23494.309999999998,20180,2.8478691774033695,2.91786917740337,2.91786917740337,1.1642373637264618
595,2025-05-06,Mumbai,Bangalore,Mumbai-Bangalore,1328,8,Rail,VRLLogistics,15936,3984,840,20760,1.954066265060241,19.190751445086704,141.31,4382.400000000001,21158.4,21158.4,11507.710000000001,10624,1.954066265060241,1.991566265060241,1.991566265060241,1.0831805346385543
1502,2025-05-06,Delhi,Kolkata,Delhi-Kolkata,1417,5,Road,DHL,14170,4959,967,20096,2.8364149611856035,24.6765525477707,141.31,5454.900000000001,20591.9,20591.9,11602.29,7085,2.8364149611856035,2.906407904022583,2.906407904022583,1.6375850388143967
547,2025-05-06,Bangalore,Ahmedabad,Bangalore-Ahmedabad,930,10,Air,VRLLogistics,37200,16740,1855,55795,5.9994623655913975,30.002688412940227,141.31,18414.0,57469.0,55744.93,23423.389,9300,5.9994623655913975,6.179462365591398,5.994078494623656,2.5186439784946235
794,2025-05-07,Kolkata,Mumbai,Kolkata-Mumbai,1004,30,Air,SpiceJetCargo,120480,54216,2538,177234,5.884262948207171,30.590067368563595,141.31,59637.600000000006,182655.6,177175.932,59858.9896,30120,5.884262948207171,6.064262948207172,5.8823350597609565,1.9873502523240372
3361,2025-05-07,Delhi,Ahmedabad,Delhi-Ahmedabad,2221,6,Road,BlueDart,26652,9328,846,36826,2.7634699084496472,25.329929940802693,141.31,10260.800000000001,37758.8,37758.8,17206.870000000003,13326,2.7634699084496472,2.8334684076241934,2.8334684076241934,1.2912254239831908
1709,2025-05-07,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1633,16,Road,BlueDart,52256,18289,1712,72257,2.7655006123698715,25.311042528751532,141.31,20117.9,74085.9,74085.9,27468.559999999998,26128,2.7655006123698715,2.8354983159828535,2.8354983159828535,1.0513074096754438
3377,2025-05-07,Bangalore,Hyderabad,Bangalore-Hyderabad,380,11,Rail,BlueDart,6270,1567,125,7962,1.9047846889952156,19.680984677216777,141.31,1723.7,8118.7,8118.7,8118.699999999999,4180,1.9047846889952154,1.9422727272727272,1.9422727272727272,1.942272727272727
1397,2025-05-07,Chennai,Hyderabad,Chennai-Hyderabad,471,19,Air,DHL,35796,16108,1810,53714,6.002234886579506,29.98845738541163,141.31,17718.800000000003,55324.8,53665.056000000004,21662.3468,8949,6.002234886579506,6.182232651692927,5.996765672142139,2.4206444071963347
4601,2025-05-07,Kolkata,Mumbai,Kolkata-Mumbai,2461,19,Rail,IndianRail,70138,17534,4966,92638,1.9811800936718065,18.927437984412443,141.31,19287.4,94391.4,94391.4,35023.63,46759,1.9811800936718065,2.018678757030732,2.018678757030732,0.7490243589469406
4352,2025-05-07,Kolkata,Ahmedabad,Kolkata-Ahmedabad,746,14,Air,VRLLogistics,41776,18799,1285,61860,5.92301800076599,30.38958939540899,141.31,20678.9,63739.9,61827.703,26409.9409,10444,5.92301800076599,6.103016085790885,5.919925603217158,2.5287189678284183
2229,2025-05-08,Pune,Mumbai,Pune-Mumbai,1802,20,Rail,IndigoCargo,54060,13515,2749,70324,1.951276359600444,19.218190091576133,141.31,14866.500000000002,71675.5,71675.5,27519.149999999998,36040,1.9512763596004439,1.988776359600444,1.988776359600444,0.7635724195338512
1612,2025-05-08,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1697,21,Air,SpiceJetCargo,142548,64146,9533,216227,6.067486039790106,29.666045405985376,141.31,70560.6,222641.6,215962.352,72521.0456,35637,6.067486039790106,6.2474843561467015,6.060059825462301,2.034993001655583
2374,2025-05-08,Pune,Chennai,Pune-Chennai,649,11,Air,IndigoCargo,28556,12850,1242,42648,5.973945930802634,30.130369536672298,141.31,14135.000000000002,43933.0,42615.01,19129.723,7139,5.973945930802634,6.153943129289816,5.969324835411122,2.679608208432554
1586,2025-05-08,Mumbai,Ahmedabad,Mumbai-Ahmedabad,844,24,Air,DHL,81024,36460,1933,119417,5.895389020537125,30.53166634566268,141.31,40106.0,123063.0,119371.11,42633.323,20256,5.895389020537125,6.075385071090047,5.893123518957346,2.1047256615323855
4980,2025-05-08,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1016,19,Air,VRLLogistics,77216,34747,2870,114833,5.948663489432242,30.25872353765904,141.31,38221.700000000004,118307.70000000001,114758.46900000001,40091.52070000001,19304,5.948663489432242,6.128662453377539,5.944802579776213,2.0768504299627026
1186,2025-05-08,Hyderabad,Bangalore,Hyderabad-Bangalore,573,5,Air,SpiceJetCargo,11460,5157,388,17005,5.93542757417103,30.326374595707144,141.31,5672.700000000001,17520.7,16995.079,11945.6437,2865,5.93542757417103,6.11542757417103,5.9319647469459,4.169509144851658
4110,2025-05-08,Chennai,Mumbai,Chennai-Mumbai,1246,10,Air,DHL,49840,22428,3693,75961,6.0963884430176565,29.52567765037322,141.31,24670.800000000003,78203.8,75857.686,27977.205799999996,12460,6.0963884430176565,6.276388443017657,6.0880967897271265,2.2453616211878007
4343,2025-05-08,Hyderabad,Delhi,Hyderabad-Delhi,1213,12,Rail,IndianRail,21834,5458,740,28032,1.9258037922506184,19.47060502283105,141.31,6003.8,28577.8,28577.8,19509.58,14556,1.9258037922506184,1.9633003572410002,1.9633003572410002,1.340311898873317
1040,2025-05-08,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1295,20,Air,DHL,103600,46620,2407,152627,5.892934362934363,30.545054282662964,141.31,51282.00000000001,157289.0,152570.33,51435.079,25900,5.892934362934363,6.072934362934363,5.890746332046332,1.985910386100386
1907,2025-05-08,Hyderabad,Bangalore,Hyderabad-Bangalore,1074,27,Road,VRLLogistics,57996,20298,2901,81195,2.8000206910821435,24.99907629780159,141.31,22327.800000000003,83224.8,83224.8,31814.559999999998,28998,2.8000206910821435,2.870018621973929,2.870018621973929,1.097129457203945
791,2025-05-09,Chennai,Bangalore,Chennai-Bangalore,518,15,Rail,IndianRail,11655,2913,841,15409,1.9831402831402831,18.90453630994873,141.31,3204.3,15700.3,15700.3,10209.57,7770,1.9831402831402831,2.0206306306306305,2.0206306306306305,1.313972972972973
3621,2025-05-09,Ahmedabad,Chennai,Ahmedabad-Chennai,1596,28,Air,VRLLogistics,178752,80438,6052,265242,5.935418904403867,30.326268087256164,141.31,88481.8,273285.8,265087.22599999997,84773.22779999998,44688,5.935418904403867,6.1154180093089865,5.931955469029717,1.8970020542427493
1370,2025-05-09,Pune,Hyderabad,Pune-Hyderabad,360,12,Road,IndianRail,8640,3024,563,12227,2.830324074074074,24.73215015948311,141.31,3326.4,12529.4,12529.4,11824.289999999999,4320,2.830324074074074,2.900324074074074,2.900324074074074,2.7371041666666662
2383,2025-05-09,Kolkata,Ahmedabad,Kolkata-Ahmedabad,358,22,Rail,BlueDart,11814,2953,473,15240,1.9349923819197563,19.376640419947503,141.31,3248.3,15535.3,15535.3,12522.219999999998,7876,1.9349923819197563,1.9724860335195529,1.9724860335195529,1.5899212798374807
1727,2025-05-09,Delhi,Ahmedabad,Delhi-Ahmedabad,993,20,Road,SpiceJetCargo,39720,13902,2047,55669,2.8030715005035245,24.97260593867323,141.31,15292.2,57059.2,57059.2,22996.989999999998,19860,2.8030715005035245,2.8730715005035243,2.8730715005035243,1.1579551863041289
3545,2025-05-09,Delhi,Chennai,Delhi-Chennai,549,8,Road,VRLLogistics,8784,3074,541,12399,2.823087431693989,24.792321961448504,141.31,3381.4,12706.4,12706.4,10002.929999999998,4392,2.823087431693989,2.8930783242258653,2.8930783242258653,2.277534153005464
3673,2025-05-09,Chennai,Bangalore,Chennai-Bangalore,689,9,Road,IndigoCargo,12402,4340,670,17412,2.8079342041606195,24.92533884677234,141.31,4774.0,17846.0,17846.0,10853.279999999999,6201,2.8079342041606195,2.8779229156587647,2.8779229156587647,1.7502467343976775
1559,2025-05-09,Pune,Mumbai,Pune-Mumbai,1517,21,Air,SpiceJetCargo,127428,57342,4415,189185,5.938569231252158,30.310014007453024,141.31,63076.200000000004,194919.2,189071.624,62737.9872,31857,5.938569231252158,6.118567347835641,5.935010327400572,1.9693626895187872
14,2025-05-09,Hyderabad,Mumbai,Hyderabad-Mumbai,982,22,Air,SpiceJetCargo,86416,38887,2907,128210,5.934549157563414,30.330707433117546,141.31,42775.700000000004,132098.7,128135.739,45430.5717,21604,5.934549157563414,6.114548231808925,5.931111784854656,2.1028777865210144
1179,2025-05-09,Kolkata,Chennai,Kolkata-Chennai,983,30,Road,IndigoCargo,58980,20643,4431,84054,2.8502543234994917,24.559211935184525,141.31,22707.300000000003,86118.3,86118.3,32461.83,29490,2.8502543234994913,2.9202543234994915,2.9202543234994915,1.1007741607324517
3700,2025-05-09,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1556,12,Air,VRLLogistics,74688,33609,2308,110605,5.923575407026564,30.38651055558067,141.31,36969.9,113965.9,110546.923,40896.4169,18672,5.923575407026564,6.103572193658954,5.920465027849185,2.190253690017138
2979,2025-05-09,Pune,Chennai,Pune-Chennai,1150,22,Air,VRLLogistics,101200,45540,2751,149491,5.908735177865613,30.46337237693239,141.31,50094.00000000001,154045.0,149423.65,51172.314999999995,25300,5.908735177865613,6.088735177865613,5.906073122529644,2.022621146245059
3913,2025-05-09,Pune,Ahmedabad,Pune-Ahmedabad,2069,13,Road,VRLLogistics,53794,18827,3017,75638,2.8121351823623453,24.89092784050345,141.31,20709.7,77520.7,77520.7,29004.82,26897,2.8121351823623453,2.8821318362642674,2.8821318362642674,1.0783663605606573
2926,2025-05-10,Mumbai,Kolkata,Mumbai-Kolkata,707,12,Rail,BlueDart,12726,3181,781,16688,1.966996699669967,19.061601150527324,141.31,3499.1000000000004,17006.1,17006.1,13782.669999999998,8484,1.966996699669967,2.004490806223479,2.004490806223479,1.624548561999057
3340,2025-05-10,Mumbai,Bangalore,Mumbai-Bangalore,823,6,Air,SpiceJetCargo,19752,8888,456,29096,5.892264074524099,30.5471542480066,141.31,9776.800000000001,29984.800000000003,29085.256,13885.766800000001,4938,5.892264074524099,6.072255974078575,5.890088294856217,2.812022438234103
661,2025-05-10,Mumbai,Hyderabad,Mumbai-Hyderabad,2194,28,Road,IndigoCargo,122864,43002,3629,169495,2.7590669357989324,25.37065990147202,141.31,47302.200000000004,173795.2,173795.2,57384.15000000001,61432,2.7590669357989324,2.8290662846724834,2.8290662846724834,0.9341084451100405
2901,2025-05-10,Hyderabad,Pune,Hyderabad-Pune,2374,22,Air,DHL,208912,94010,7946,310868,5.952132955502796,30.24113128401765,141.31,103411.00000000001,320269.0,310660.93,98390.669,52228,5.952132955502796,6.1321321896300836,5.948168223941181,1.88386821245309
596,2025-05-10,Hyderabad,Mumbai,Hyderabad-Mumbai,947,25,Air,SpiceJetCargo,94700,42615,2425,139740,5.902428722280887,30.49592099613568,141.31,46876.50000000001,144001.5,139681.455,48894.286499999995,23675,5.902428722280887,6.082428722280887,5.89995586061246,2.0652285744456176
3330,2025-05-10,Chennai,Delhi,Chennai-Delhi,1915,21,Road,DHL,80430,28150,1759,110339,2.74372746487629,25.512284867544565,141.31,30965.000000000004,113154.0,113154.0,40590.25,40215,2.74372746487629,2.81372622155912,2.81372622155912,1.009331095362427
3037,2025-05-10,Hyderabad,Delhi,Hyderabad-Delhi,1390,29,Road,IndigoCargo,80620,28217,5883,114720,2.8459439345075666,24.596408647140866,141.31,31038.7,117541.7,117541.7,46198.74999999999,40310,2.8459439345075666,2.9159439345075664,2.9159439345075664,1.1460865790126518
1745,2025-05-10,Pune,Ahmedabad,Pune-Ahmedabad,987,8,Air,IndianRail,31584,14212,1855,47651,6.034827760891591,29.825187299322156,141.31,15633.2,49072.2,47600.03399999999,20028.620199999998,7896,6.034827760891591,6.214817629179331,6.02837310030395,2.536552710233029
2302,2025-05-10,Mumbai,Delhi,Mumbai-Delhi,2203,26,Road,IndigoCargo,114556,40094,5649,160299,2.7986137784140506,25.012008808539044,141.31,44103.4,164308.4,164308.4,56211.95,57278,2.7986137784140506,2.8686127308914418,2.8686127308914418,0.9813881420440658
461,2025-05-10,Kolkata,Pune,Kolkata-Pune,812,16,Air,SpiceJetCargo,51968,23385,2148,77501,5.965286330049261,30.17380420897795,141.31,25723.500000000004,79839.5,77444.315,28768.964500000002,12992,5.965286330049261,6.14528171182266,5.960923260467981,2.214359952278325
2522,2025-05-10,Mumbai,Kolkata,Mumbai-Kolkata,678,5,Air,DHL,13560,6102,533,20195,5.957227138643068,30.215399851448375,141.31,6712.200000000001,20805.2,20181.044,14735.1532,3390,5.957227138643068,6.137227138643068,5.953110324483776,4.346652861356932
4298,2025-05-10,Ahmedabad,Pune,Ahmedabad-Pune,2015,13,Road,BlueDart,52390,18336,3146,73872,2.820080167970987,24.821312540610784,141.31,20169.600000000002,75705.6,75705.6,28570.75,26195,2.820080167970987,2.890078259209773,2.890078259209773,1.0906947890818859
4943,2025-05-10,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,2402,20,Rail,VRLLogistics,72060,18015,3357,93432,1.944879267277269,19.28140251733881,141.31,19816.5,95233.5,95233.5,34399.58,48040,1.944879267277269,1.9823792672772689,1.9823792672772689,0.7160611990008326
463,2025-05-10,Ahmedabad,Kolkata,Ahmedabad-Kolkata,749,21,Road,IndigoCargo,31458,11010,2002,44470,2.8272617458198237,24.758263998201038,141.31,12111.000000000002,45571.0,45571.0,19335.28,15729,2.8272617458198233,2.897259838514845,2.897259838514845,1.2292758598766609
2378,2025-05-11,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1080,29,Road,IndigoCargo,62640,21924,3883,88447,2.823978288633461,24.787725982791954,141.31,24116.4,90639.4,90639.4,33021.35,31320,2.823978288633461,2.893978288633461,2.893978288633461,1.0543215197956577
1638,2025-05-11,Ahmedabad,Bangalore,Ahmedabad-Bangalore,2368,30,Rail,BlueDart,106560,26640,5197,138397,1.9481559684684684,19.248972159801152,141.31,29304.000000000004,141061.0,141061.0,47561.09,71040,1.9481559684684684,1.9856559684684685,1.9856559684684685,0.6694973254504504
2652,2025-05-11,Kolkata,Bangalore,Kolkata-Bangalore,854,15,Rail,VRLLogistics,19215,4803,1534,25552,1.9946916471506635,18.79696305572949,141.31,5283.3,26032.3,26032.3,15371.789999999999,12810,1.9946916471506635,2.032185792349727,2.032185792349727,1.199983606557377
704,2025-05-11,Kolkata,Mumbai,Kolkata-Mumbai,2092,26,Road,DHL,108784,38074,7775,154633,2.8429364612443004,24.62216991198515,141.31,41881.4,158440.4,158440.4,54238.329999999994,54392,2.8429364612443004,2.9129357258420354,2.9129357258420354,0.9971747683482864
1082,2025-05-11,Chennai,Delhi,Chennai-Delhi,1411,19,Air,IndianRail,107236,48256,4382,159874,5.963445111716215,30.18376971865344,141.31,53081.600000000006,164699.6,159758.612,54571.6336,26809,5.963445111716215,6.143444365698087,5.959141034727144,2.035571397664963
3536,2025-05-11,Chennai,Mumbai,Chennai-Mumbai,1360,29,Road,BlueDart,78880,27608,3940,110428,2.799898580121704,25.00090556742855,141.31,30368.800000000003,113188.8,113188.8,39176.54,39440,2.799898580121704,2.869898580121704,2.869898580121704,0.9933199797160244
